gene_symbol,AnCg_nAcc_DLPFC_Male_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
MCM5,-+-,0.2036164647901202,0.7878857456065416,0.18859940279695547,-1,0.37719880559391095,0.16717047852620773,0.16136208076659822,0.32272416153319644
MCM6,+--,0.32621210124998845,0.5373141393578593,0.47886696299798337,-1,0.9577339259959667,0.43928591798323163,0.42430983344741047,0.8486196668948209
MCM7,++-,0.17094744811995774,0.40969731725478536,0.3810120406443863,-1,0.7620240812887726,0.35721211429875094,0.34679443303673285,0.6935888660734657
MCM8,-++,0.13492186282718496,0.49516516273104016,0.3254543526312402,-1,0.6509087052624803,0.3094735641362003,0.2943759981747661,0.5887519963495322
MCM9,+--,0.5152949824758433,0.7528166215111679,0.4500725306338488,-1,0.9001450612676976,0.4170991843951406,0.404745608031029,0.809491216062058
MCMBP,---,0.04954971630810498,0.9422623271679569,0.06988087283750188,-1,0.13976174567500377,0.05275765698967661,0.04511749942961442,0.09023499885922884
MCMDC2,++-,0.4593689793298974,0.4547602942672054,0.7134537804839409,1,0.9095205885344108,0.4210586356376911,0.4083727827525238,0.8167455655050476
MCOLN1,++-,0.20750352198603278,0.19702621747293136,0.6390248082460607,1,0.39405243494586273,0.17721879990873832,0.17121998517082074,0.3424399703416415
MCOLN2,-++,0.19624978222821018,0.3434471357450301,0.6698066495766688,1,0.6868942714900602,0.32511978097193706,0.31243939998859294,0.6248787999771859
MCOLN3,-++,0.5157865348950315,0.5873132787668774,0.6067339786792206,1,1.174626557533755,0.49441022130960527,0.4796669138196544,0.9593338276393087
MCPH1,-+-,0.2066450487991368,0.8994754038727558,0.18251874519376368,-1,0.36503749038752736,0.1617521245651058,0.15451745379876797,0.30903490759753593
MCRIP1,-+-,0.03614185201025051,0.15089597302827912,0.36216513535042805,1,0.30179194605655824,0.12736710015970795,0.12239776421604974,0.24479552843209948
MCRIP2,++-,0.1761756569086674,0.3068825909339513,0.6113923084542925,1,0.6137651818679026,0.2889002966005019,0.2774767581132721,0.5549535162265442
MCRS1,++-,0.3257842243573007,0.31313646880713736,0.7141667578731778,1,0.6262729376142747,0.29614419347478893,0.2834654651229111,0.5669309302458222
MCTP1,+-+,0.15354200209114088,0.20019839593794944,0.6874967333420883,1,0.4003967918758989,0.18012776637006617,0.174642103462043,0.349284206924086
MCTP2,---,0.3756361795363792,0.8404308932175715,0.35435807123531565,-1,0.7087161424706313,0.3351394513203673,0.3207278120009126,0.6414556240018252
MCU,+-+,0.053738579555914,0.39998786629330196,0.21178587083883796,-1,0.4235717416776759,0.19323561284435065,0.1852041980378736,0.3704083960757472
MCUR1,-+-,0.7006172438704047,0.6574514593629035,0.6026634321505192,-1,1.2053268643010384,0.5001425882621343,0.4841432808578599,0.9682865617157198
MDC1,---,0.3494549363995847,0.9097407016662832,0.24482520176433775,-1,0.4896504035286755,0.2285404665487937,0.21720282911248004,0.4344056582249601
MDFI,-+-,0.06350351956532028,0.152998515061503,0.7890048655249142,1,0.305997030123006,0.1297056810403833,0.12490731762961273,0.24981463525922545
MDFIC,-+-,0.26258446597070484,0.6157699900773631,0.3397591213420712,-1,0.6795182426841424,0.32190726059430785,0.30857859913301394,0.6171571982660279
MDGA1,++-,0.6132402817645008,0.5209123006631691,0.747606106592658,1,1.0418246013263381,0.4646360939995437,0.4493241316374836,0.8986482632749672
MDGA2,--+,0.16478538631718118,0.5761456015947206,0.3342871480442348,-1,0.6685742960884696,0.3170022243768893,0.3037873602555327,0.6075747205110654
MDH1,+--,0.04881623350757175,0.1839952085137845,0.5209540072755448,1,0.367990417027569,0.16284508327629477,0.15616266468944276,0.3123253293788855
MDH1B,+-+,0.16455203370865013,0.15084585726190539,0.8574472908752692,1,0.30169171452381077,0.1273100616016427,0.12216962299663492,0.24433924599326984
MDH2,+--,0.06882905566945746,0.18037312568246494,0.7245379045819591,1,0.3607462513649299,0.15919461556011863,0.151485769691439,0.302971539382878
MDK,++-,0.04750363374983653,0.1513391205488144,0.6158351698906186,1,0.3026782410976288,0.12788044718229524,0.12285404665487937,0.24570809330975873
MDM1,--+,0.08921979358964854,0.5890105027736224,0.12735693339054488,-1,0.25471386678108976,0.10437460788227913,0.09930412959160392,0.19860825918320785
MDM2,--+,0.09280662632302927,0.8299649078041826,0.1739381519696532,-1,0.3478763039393064,0.15188501682541494,0.14464978325347935,0.2892995665069587
MDM4,-+-,0.11495004928636876,0.7857207721666883,0.18278139202465582,-1,0.36556278404931164,0.1618661951748132,0.15480264658909423,0.30960529317818847
MDN1,---,0.06458124031146668,0.97488373519797,0.03791212226798076,-1,0.07582424453596152,0.026920663890948496,0.020476842345425506,0.04095368469085101
MDP1,++-,0.1431988677001402,0.3061214762641954,0.3903762729920483,1,0.6122429525283908,0.28815879534565364,0.276735299150174,0.553470598300348
ME1,+--,0.08865098420535097,0.8851198528213303,0.1366548777345374,-1,0.2733097554690748,0.11407060970740888,0.10860141455624002,0.21720282911248004
ME2,--+,0.07023614969787727,0.8858757199482193,0.11464457376739283,-1,0.22928914753478566,0.09216905264358638,0.08726899383983573,0.17453798767967146
ME3,+-+,0.04858312310371611,0.06833126354170638,0.8254931168760504,1,0.13666252708341275,0.05139174081679215,0.04374607882279131,0.08749215764558262
MEA1,++-,0.11355856334660963,0.07496665029197304,0.6793356327721742,1,0.14993330058394608,0.057494866529774126,0.05024810357611362,0.10049620715222723
MEAF6,+--,0.09504694235642176,0.7651161360472483,0.17659761462251858,-1,0.35319522924503716,0.15479381737295386,0.14744467259867672,0.29488934519735344
MECOM,++-,0.29705027661588385,0.2914982204145372,0.7358692704124996,1,0.5829964408290744,0.2738421172712754,0.2619631551930645,0.523926310386129
MECR,++-,0.14717366972363644,0.24836629302270455,0.4378067971073526,1,0.4967325860454091,0.23169062286105407,0.22009924143044546,0.4401984828608909
MED1,--+,0.27939140943556795,0.8787268731054524,0.21992391222996452,-1,0.43984782445992904,0.20167683796269892,0.19239105635409537,0.38478211270819074
MED10,++-,0.18915268196488583,0.3679355675579955,0.4773899316027765,1,0.735871135115991,0.3470225872689938,0.33405578052814694,0.6681115610562939
MED11,-+-,0.1981533687216986,0.5105402855901989,0.3031300458503237,-1,0.6062600917006474,0.28563280670735186,0.27389915582934066,0.5477983116586813
MED12L,+-+,0.28848922653733294,0.31870667384269147,0.578020312079257,1,0.6374133476853829,0.3019050878393794,0.28854160725489075,0.5770832145097815
MED13,--+,0.0772226815591688,0.6924607149767974,0.16542133071651663,-1,0.33084266143303326,0.1426452974391148,0.1363791923340178,0.2727583846680356
MED13L,+-+,0.1578398910977287,0.5354204360140379,0.3718586627322351,-1,0.7437173254644702,0.3503678777163064,0.33772530230435777,0.6754506046087155
MED15,++-,0.4745849465190718,0.512282648387799,0.6819706639976458,1,1.024565296775598,0.459958932238193,0.44464723663947986,0.8892944732789597
MED16,++-,0.6648167754858352,0.48906372034331863,0.7680645124696948,1,0.9781274406866373,0.44530002281542325,0.4316431871328352,0.8632863742656705
MED17,-++,0.2647174393665832,0.583441604500442,0.44732090237940997,-1,0.8946418047588199,0.414703701591285,0.4018936801277664,0.8037873602555328
MED18,++-,0.08485800088192975,0.10788320961716484,0.7115699579250006,1,0.21576641923432968,0.08635637691079169,0.08110420350196772,0.16220840700393543
MED19,++-,0.21706764965199035,0.28907298103036344,0.7163398626898059,1,0.5781459620607269,0.27224503764544833,0.25962470769406265,0.5192494153881253
MED20,+--,0.8030906856786151,0.7162771947900424,0.5777630408804565,-1,1.155526081760913,0.49101693948554154,0.4762149212867899,0.9524298425735798
MED21,+--,0.09297918091569617,0.529418147647328,0.23239056658951268,-1,0.46478113317902536,0.21502309929846575,0.20505361624458135,0.4101072324891627
MED22,++-,0.23737819547382719,0.28103148074117673,0.694917009847974,1,0.5620629614823535,0.26425963951631304,0.25067016483203103,0.5013403296640621
MED23,+-+,0.03567994761451139,0.4210705250314533,0.14762826034399967,-1,0.29525652068799935,0.12439399988592939,0.1189824321241159,0.2379648642482318
MED24,+++,0.428335766298121,0.31525092280297545,0.8842835588221588,1,0.6305018456059509,0.2980264658909423,0.285404665487937,0.570809330975874
MED25,+--,0.5418432603741856,0.6522422779040385,0.5226315626359213,-1,1.0452631252718425,0.46540808760622826,0.4498060689025781,0.8996121378051563
MED26,+--,0.44905655567824276,0.7395251916097406,0.3862988657939791,-1,0.7725977315879582,0.3614897621627788,0.35107232489162676,0.7021446497832535
MED27,+--,0.23475866743028406,0.44809813094632683,0.5203450068420702,1,0.8961962618926537,0.4152977412731006,0.40255518165744597,0.8051103633148919
MED28,+--,0.4204924021431483,0.6737315895344457,0.5011415308947567,-1,1.0022830617895133,0.45223293218502253,0.43777093315080995,0.8755418663016199
MED29,+--,0.20096301293041474,0.7863011037347264,0.2471411240065289,-1,0.4942822480130578,0.23047966691381966,0.21908510152863336,0.4381702030572667
MED30,--+,0.4971402722411812,0.5672083865878907,0.6398362260640378,1,1.1344167731757815,0.4869952087611225,0.47276564193235615,0.9455312838647123
MED31,+--,0.15488679861215468,0.3693537525218022,0.5030972277957827,1,0.7387075050436044,0.3486196668948209,0.33565276906405067,0.6713055381281013
MED4,++-,0.2467952431448214,0.22152685167557473,0.8410034409216491,1,0.44305370335114946,0.20362765229295005,0.19420521302686364,0.3884104260537273
MED6,+--,0.46386824100607127,0.6336598594512932,0.48368721543897814,-1,0.9673744308779563,0.44242285975018536,0.42801733972165185,0.8560346794433037
MED7,+--,0.09671198716500727,0.2864865094251444,0.4855320879159512,1,0.5729730188502888,0.2695642254163815,0.2568299777562311,0.5136599555124622
MED8,+--,0.24366454696277062,0.6703291240134747,0.36511885643176656,-1,0.7302377128635331,0.3443221354018137,0.331907369381702,0.663814738763404
MED9,+--,0.3217111241570991,0.5919620016715569,0.37176255325749286,-1,0.7435251065149857,0.3503108424114527,0.337554186630162,0.675108373260324
MEDAG,+--,0.33648892008286013,0.6038162095716374,0.45872429386266955,-1,0.9174485877253391,0.42405749158729256,0.411533196440794,0.823066392881588
MEF2A,+-+,0.07824492198863561,0.26215249724561474,0.30726990878119276,1,0.5243049944912295,0.24600730093543235,0.2325899731934067,0.4651799463868134
MEF2B,-+-,0.1808514937755213,0.39738471693353844,0.37512719142293227,-1,0.7502543828458645,0.3531055723492842,0.34148984713666436,0.6829796942733287
MEF2C,+++,0.22911350428944996,0.12810653162978136,0.9535968492532891,1,0.2562130632595627,0.10529317818845539,0.1000399247133976,0.2000798494267952
MEF2D,+-+,0.17228442282518827,0.4639398477225228,0.3841348484393074,-1,0.7682696968786148,0.3598357383220213,0.3487337440109514,0.6974674880219028
MEFV,-+-,0.08457095925041509,0.2874229063954471,0.39434732226650393,1,0.5748458127908942,0.270590919461556,0.25785661324359777,0.5157132264871955
MEGF10,---,0.18680601573258648,0.9697502861948146,0.07653764419813147,-1,0.15307528839626294,0.05920264643814521,0.05173397216518366,0.10346794433036732
MEGF11,--+,0.15530663613176054,0.6385933698906411,0.3007223387871103,-1,0.6014446775742206,0.2834654651229111,0.27116130504220853,0.5423226100844171
MEGF6,++-,0.02675501243750383,0.028975745830429077,0.912065904204953,1,0.057951491660858154,0.020362765229295005,0.014486967432840928,0.028973934865681856
MEGF8,+--,0.5736138036058154,0.6018823255891363,0.6320671411865388,1,1.2037646511782727,0.5000570385580653,0.4838875263788285,0.967775052757657
MEGF9,---,0.304905672253508,0.8785273118180824,0.2874003476423661,-1,0.5748006952847322,0.2705754862259739,0.25781428245493954,0.5156285649098791
MEI1,-+-,0.10329584276754887,0.21329716034854362,0.7731993366562799,1,0.42659432069708725,0.1943874058863792,0.18679062339588204,0.3735812467917641
MEI4,+--,0.20498816029111835,0.6871750511540949,0.2292045133226431,-1,0.4584090266452862,0.21160098100724348,0.20174537987679672,0.40349075975359344
MEIG1,---,0.02952512848807879,0.9423805601711542,0.0460851681561508,-1,0.0921703363123016,0.03347972394912451,0.026465890942276978,0.052931781884553955
MEIKIN,++-,0.21133908175199748,0.12353147007365878,0.9217352900457453,1,0.24706294014731756,0.10158567191421401,0.09564820623966235,0.1912964124793247
MEIOB,--+,0.2968639317006083,0.7946397150381231,0.3261240418715026,-1,0.6522480837430052,0.31004391718473734,0.2954026922199407,0.5908053844398814
MEIOC,--+,0.32133686504181336,0.4812787596527817,0.6225134362786657,1,0.9625575193055634,0.44039470682181153,0.4259396566474648,0.8518793132949296
MEIS1,---,0.11988847131758412,0.9982070653281305,0.0157701771210006,-1,0.0315403542420012,0.011749272799863115,0.007243896874287018,0.014487793748574037
MEIS2,+--,0.46963836778318535,0.8104408278705889,0.36359429072697347,-1,0.7271885814539469,0.3430103233901785,0.33070955966233173,0.6614191193246635
MEIS3,-+-,0.0267487094612851,0.09741560048185445,0.704276706321892,1,0.1948312009637089,0.07688797627195984,0.07163634289625279,0.14327268579250557
MELK,--+,0.1335257928270115,0.6559683322064208,0.25974984021218345,-1,0.5194996804243669,0.24342668111561055,0.23020762035135753,0.46041524070271506
MELTF,-+-,0.1338917191462272,0.35119985797654707,0.3959054831713867,1,0.7023997159530941,0.33236367784622406,0.31797182455940226,0.6359436491188045
MEMO1,+++,0.4938257820235147,0.3630709559805456,0.8626008333457837,1,0.7261419119610912,0.34245950262377367,0.3302344151029487,0.6604688302058974
MEN1,+--,0.2766063097872869,0.4952309049343658,0.52848261932568,1,0.9904618098687316,0.44906456764772984,0.4349512348143501,0.8699024696287002
MEOX1,-++,0.34562519158725136,0.4720311848411878,0.5545712889414822,1,0.9440623696823756,0.43394934976043803,0.42017909085724064,0.8403581817144813
MEOX2,+--,0.16660853077486956,0.4188883678436313,0.3892834913467855,-1,0.778566982693571,0.36399931557634174,0.3534679443303673,0.7069358886607346
MEP1A,+++,0.1971024821708624,0.1817320432346974,0.9203096585752808,1,0.3634640864693948,0.16050650239561945,0.15342497005646497,0.30684994011292993
MEP1B,--+,0.0032724818491313757,0.9085666798499588,0.006093145720795942,-1,0.012186291441591885,0.005304283351394513,0.002566735112936345,0.00513347022587269
MEPCE,+--,0.22824102810969252,0.7994607769670541,0.21671084105846017,-1,0.43342168211692034,0.19848286089089145,0.18976728268309376,0.3795345653661875
MEPE,+++,0.2576307467340128,0.12265853357897552,0.9708847605057211,1,0.24531706715795104,0.10055897786903947,0.094849711971710493,0.18969942394342099
MERTK,--+,0.5065715336095449,0.5917233655351266,0.6052090897635506,1,1.1834467310702532,0.4964636093999544,0.48120686705070437,0.9624137341014087
MESDC1,+--,0.5113479902472402,0.8189270954279834,0.39203947487653307,-1,0.7840789497530661,0.3659385159413677,0.35626283367556466,0.7125256673511293
MESDC2,++-,0.23306061712821155,0.3159231962668345,0.5554255480680355,1,0.631846392533669,0.29888204426192105,0.2862031597558889,0.5724063195117778
MESP1,-+-,0.38792574445382455,0.5333019101445657,0.6109050965141473,1,1.0666038202891315,0.4714236824093087,0.4561683682199281,0.9123367364398562
MESP2,++-,0.08479374459322842,0.22053523416953066,0.3622009493788487,1,0.44107046833906133,0.20231576545744923,0.19300747162493584,0.3860149432498717
MEST,--+,0.039052442593037924,0.3762724488603745,0.12914274915771742,-1,0.25828549831543485,0.1064849141618662,0.1010152863335615,0.202030572667123
MET,+++,0.13818253478997483,0.035028134030870774,0.9946338937167297,1,0.07005626806174155,0.024526579968058407,0.018650544687161354,0.03730108937432271
METAP1,+-+,0.021304798722065525,0.4446557187183771,0.11769223913262047,-1,0.23538447826524095,0.09576227684936976,0.09040611453342459,0.18081222906684918
METAP1D,-++,0.4431170685301997,0.5480922262099703,0.5823386607853362,1,1.0961844524199407,0.4782112708190737,0.4636970284606171,0.9273940569212342
METAP2,+++,0.5982959230871815,0.4301549826899659,0.8225911326987831,1,0.8603099653799318,0.40063883185033083,0.3879541436148976,0.7759082872297952
METRN,++-,0.0742687860428059,0.2020091073847622,0.6151077487576819,1,0.4040182147695244,0.1824663472507415,0.1758398448639708,0.3516796897279416
METRNL,++-,0.31724303439888435,0.2558836768721016,0.8181399841186998,1,0.5117673537442032,0.2393908281998631,0.22648719557406036,0.4529743911481207
METTL1,+--,0.11709292960771073,0.32592577213748664,0.3883303672239772,1,0.6518515442749733,0.30994752452658,0.2952147379227742,0.5904294758455484
METTL10,+-+,0.09030212822840789,0.08642901233588778,0.8351733779086123,1,0.17285802467177555,0.06747661419119325,0.06119888210802487,0.12239776421604974
METTL11B,---,0.7588328461607239,0.7587116192514916,0.5327265419144273,-1,1.0654530838288545,0.4711686533964524,0.45579511749942964,0.9115902349988593
METTL12,-++,0.09803791648677507,0.152145640053166,0.7018277735632513,1,0.304291280106332,0.12902121834360028,0.12388068214224605,0.2477613642844921
METTL13,+--,0.14549611035308058,0.6160021641214004,0.25123183467490245,-1,0.5024636693498049,0.23452917355843267,0.22290668491900525,0.4458133698380105
METTL14,+-+,0.20919482031667558,0.21994197552180988,0.8350399056918517,1,0.43988395104361977,0.20174537987679672,0.19243711857639878,0.38487423715279756
METTL15,+-+,0.7007450761979876,0.535176292483215,0.7259698972224629,1,1.07035258496643,0.47182295231576543,0.457537215536417,0.915074431072834
METTL16,-+-,0.4307480335337732,0.6638127452700657,0.43625955279874984,-1,0.8725191055974997,0.4053499115952775,0.39271047227926076,0.7854209445585215
METTL17,-++,0.47822908949807463,0.5689745601731355,0.5941608817804273,1,1.137949120346271,0.4878507871321013,0.4733359949808932,0.9466719899617864
