gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
TRIM37,++-+-+++,0.091041282,0.05429241628782403,0.9900374604983766,1,0.10858483257564806,0.21113048532403372,0.11260443152924082,0.22520886305848165
SLC7A9,--+-+---,0.030861014,0.9788334029479806,0.05430203039369457,-1,0.10860406078738914,0.21118779513258265,0.11261261261261261,0.22522522522522523
RESF1,+++-+---,0.052922527,0.8555314355234314,0.05431166470877634,-1,0.10862332941755268,0.21118779513258265,0.11268526591107236,0.22537053182214473
PNN,+-+-+---,0.011352405,0.5742140844636275,0.05432187429039411,-1,0.10864374858078822,0.21118779513258265,0.11275791920953211,0.22551583841906422
APTX,++++--+-,0.037019576,0.0543342563490771,0.49241862325021923,1,0.1086685126981542,0.21120313862249346,0.11282237559026516,0.22564475118053032
DMXL1,++++----,0.003541324,0.08414058148272385,0.05436151950287402,-1,0.10872303900574803,0.21126044315292408,0.11283057250799186,0.22566114501598372
JMJD6,--+-----,0.172133089,0.9727700316930428,0.054391297407389703,-1,0.10878259481477941,0.21126044315292408,0.11290322580645161,0.22580645161290322
FANCC,--+----+,0.021280109,0.9551043141813652,0.054404700061584176,-1,0.10880940012316835,0.21126044315292408,0.11297587910491136,0.22595175820982272
RIPOR3,-++-++++,0.059168392,0.05442216407906054,0.9614423192873617,1,0.10884432815812108,0.21127579192095322,0.11304031965128951,0.22608063930257902
PACSIN1,----++++,0.014770043,0.05443714369487621,0.24736520235535975,1,0.10887428738975242,0.21134844521941296,0.11304031965128951,0.22608063930257902
AP5S1,-++--+++,0.012164333,0.054466280969865645,0.9276725311509377,1,0.10893256193973129,0.21142109851787272,0.11304031965128951,0.22608063930257902
PLPP5,----++--,0.049489217,0.9186299864332199,0.054522737056535236,-1,0.10904547411307047,0.21147838721394843,0.11304853240337111,0.22609706480674222
RBFOX3,----++++,0.030383612,0.05455138645236661,0.2008122247200777,1,0.10910277290473322,0.21149375181633245,0.11311296767163095,0.2262259353432619
JPT1,++++-+++,0.030997373,0.05455697160186143,0.9847033227992162,1,0.10911394320372286,0.21156640511479222,0.11311296767163095,0.2262259353432619
ATG4C,++++---+,0.034135712,0.05455881421706064,0.28655960284891535,1,0.10911762843412127,0.21163905841325195,0.11311296767163095,0.2262259353432619
RBBP5,+++++-+-,0.017232157,0.05460510807588539,0.7880237880718329,1,0.10921021615177078,0.21171171171171171,0.11311296767163095,0.2262259353432619
TYW1B,+---++++,0.065788771,0.05468451763956491,0.7124310082071347,1,0.10936903527912982,0.21178436501017145,0.11311296767163095,0.2262259353432619
NIPA1,-+++----,0.012966634,0.47366318283014053,0.05468739821820384,-1,0.10937479643640768,0.21184162731565565,0.11312118570183086,0.2262423714036617
ZNF175,-+++----,0.02696763,0.8683577037545505,0.054714924958770825,-1,0.10942984991754165,0.21184162731565565,0.11319383900029062,0.22638767800058124
EXOC6B,++++++-+,0.039715624,0.05476363826832759,0.9678528200513201,1,0.10952727653665519,0.2118570183086312,0.11325826371231384,0.2265165274246277
TM9SF2,++++----,0.010477763,0.05477323939531547,0.24104191769346878,1,0.10954647879063094,0.21192967160709097,0.11325826371231384,0.2265165274246277
MCC,+++-----,0.087279863,0.9845955276753271,0.05477837606419083,-1,0.10955675212838166,0.21198692335633854,0.11326649229875037,0.22653298459750074
KANSL1,+-+-----,0.087131929,0.9895991340767991,0.05480745324590718,-1,0.10961490649181437,0.21198692335633854,0.11333914559721012,0.22667829119442023
NSMCE4A,+++-++-+,0.066554627,0.054813719683093225,0.8299922383845891,1,0.10962743936618645,0.2120023249055507,0.11340355975299674,0.22680711950599347
ZDHHC8,----++++,0.011045135,0.05482595153254311,0.7393962281403803,1,0.10965190306508622,0.21207497820401047,0.11340355975299674,0.22680711950599347
MBTD1,+-+-+---,0.029643816,0.9662761552494079,0.054837194956860395,-1,0.10967438991372079,0.21213221939702143,0.11341179889566987,0.22682359779133973
PLAGL1,----++++,0.00922291,0.7743432133692989,0.054838470834610166,-1,0.10967694166922033,0.21213221939702143,0.11348445219412961,0.22696890438825923
TMEM30A,++++----,0.007608574,0.05484200692583394,0.23431778441359788,1,0.10968401385166789,0.2121476315024702,0.11354885579367963,0.22709771158735925
MMP24,----++++,0.02585326,0.05485347367612612,0.1888408961337575,1,0.10970694735225224,0.21222028480092997,0.11354885579367963,0.22709771158735925
TM9SF3,++++----,0.007677302,0.19266669362124011,0.05485400171959078,-1,0.10970800343918156,0.21227751543770432,0.11355710549258936,0.22711421098517873
TIFA,++++-+++,0.107711161,0.054866725878415054,0.9961630985144432,1,0.10973345175683011,0.2122929380993897,0.11362150381402107,0.22724300762804214
CENPB,--+-+-++,0.008328976,0.05489236159818427,0.58075414080094645,1,0.10978472319636853,0.21236559139784947,0.11362150381402107,0.22724300762804214
KRBA2,+++-+---,0.012463567,0.05494371822855586,0.9523330870848092,1,0.10988743645711171,0.2124382446963092,0.11362150381402107,0.22724300762804214
C10orf25,-++--+-+,0.026397218,0.05499692505717492,0.9009792466087594,1,0.10999385011434984,0.21251089799476897,0.11362150381402107,0.22724300762804214
GMDS,+---+--+,0.009485154,0.8128174137667148,0.055001922961255445,-1,0.11000384592251089,0.2125681075190701,0.11362975879104911,0.22725951758209822
ZNF223,++++--+-,0.041944559,0.05500506582628526,0.8210578716341506,1,0.11001013165257052,0.2125835512932287,0.11369415183436252,0.22738830366872503
LRP8,-----++-,0.020786192,0.8759939874954172,0.05502134038333874,-1,0.11004268076667748,0.21264075553941156,0.11370241208950886,0.22740482417901772
TRIM23,++++----,0.002809965,0.05503245659643646,0.7055910706006285,1,0.11006491319287293,0.21265620459168846,0.11376679985470396,0.22753359970940792
NHLRC2,--+-----,0.024165671,0.9833411319143625,0.055034018245945573,-1,0.11006803649189115,0.212713403559753,0.11377506538796861,0.22755013077593722
LIPH,-++++-+-,0.040861003,0.055035758118106876,0.9728232230947897,1,0.11007151623621375,0.21272885789014823,0.11383944787504541,0.22767889575009082
FAM120A,----+-+-,0.037996298,0.9859595596122408,0.05503739113302647,-1,0.11007478226605294,0.21278605158009445,0.11384771868642836,0.22769543737285672
FGD5,----++++,0.014153832,0.05506804109504589,0.666333884886993,1,0.11013608219009179,0.21280151118860796,0.11391209589538685,0.2278241917907737
ADARB1,----++++,0.052209834,0.8975930917151028,0.05511542564686644,-1,0.11023085129373288,0.21285869960043588,0.11392037198488811,0.22784074396977622
CSDC2,------+-,0.048705732,0.9880641933427605,0.0551193088260678,-1,0.1102386176521356,0.21285869960043588,0.11399302528334787,0.22798605056669574
ZMYND15,+++-++++,0.113358969,0.055124295446576835,0.9800038801621114,1,0.11024859089315367,0.21287416448706772,0.11405739193606974,0.2281147838721395
DDX39A,++++-+++,0.166311429,0.05514174628012927,0.9942194795351393,1,0.11028349256025854,0.21294681778552746,0.11405739193606974,0.2281147838721395
NABP1,++++++++,0.047231105,0.05519802814378396,0.9918990059846937,1,0.11039605628756792,0.21301947108398722,0.11405739193606974,0.2281147838721395
PLN,+++-++++,0.118624263,0.055209604338929505,0.9725558958887481,1,0.11041920867785901,0.21309212438244696,0.11405739193606974,0.2281147838721395
BBOX1,++++----,0.04373241,0.7430422518038129,0.055256571320757564,-1,0.11051314264151513,0.21314929168180166,0.11406567858180762,0.22813135716361524
TCERG1,+---++--,0.088098886,0.8615134908851609,0.05530010340487006,-1,0.11060020680974011,0.21314929168180166,0.11413833188026737,0.22827666376053474
CRNKL1,++-+----,0.009019085,0.7677338654669971,0.055301845440860475,-1,0.11060369088172095,0.21314929168180166,0.11421098517872712,0.22842197035745423
TIMM29,+++++-+-,0.048842827,0.055305693318286483,0.98124375076634,1,0.11061138663657297,0.21316477768090672,0.11427533599709408,0.22855067199418816
LIFR,++++----,0.014855147,0.5471369424608165,0.05534435989083841,-1,0.11068871978167683,0.21322193970214312,0.11428363847718687,0.22856727695437373
TOMM5,+---+---,0.081255473,0.9912348336303924,0.05535681652996349,-1,0.11071363305992699,0.21322193970214312,0.11435629177564662,0.22871258355129323
ZYX,----++++,0.037241597,0.4477257238102119,0.0553619886192259,-1,0.1107239772384518,0.21322193970214312,0.11442894507410636,0.22885789014821273
C8orf58,+-+-++++,0.081755763,0.05539018792819174,0.8006756746716895,1,0.11078037585638348,0.21323743097936645,0.11449328005811842,0.22898656011623683
DDX60L,+++-++-+,0.076048416,0.05539286480596244,0.973475530751018,1,0.11078572961192489,0.21331008427782622,0.11449328005811842,0.22898656011623683
PALMD,+---++-+,0.006827647,0.05539728282178361,0.9045046810230246,1,0.11079456564356722,0.21338273757628595,0.11449328005811842,0.22898656011623683
THAP5,++++----,0.008161931,0.16106839344467933,0.05544314378257458,-1,0.11088628756514916,0.21343988376316744,0.11450159837256611,0.22900319674513223
HUNK,----++++,0.012090482,0.20589522157188284,0.0554910725994614,-1,0.1109821451989228,0.21343988376316744,0.11457425167102586,0.22914850334205172
LRRC27,++--++++,0.076093744,0.05549991023149131,0.9430873732883532,1,0.11099982046298262,0.21345539087474572,0.1146385760988013,0.2292771521976026
PDCL,++++----,0.089030841,0.05550683204858656,0.8003218766424789,1,0.11101366409717311,0.21352804417320545,0.1146385760988013,0.2292771521976026
TENM4,-------+,0.035519188,0.9871617267439382,0.05553498271685674,-1,0.11106996543371347,0.21358517980385033,0.11464690496948561,0.22929380993897122
CDC16,-+--+---,0.040180454,0.8262789848343128,0.05554863859210144,-1,0.11109727718420288,0.21358517980385033,0.11471955826794536,0.22943911653589072
RDH10,+-+-----,0.025689372,0.8779852368424801,0.05559155748109035,-1,0.1111831149621807,0.21358517980385033,0.11479221156640511,0.22958442313281022
RMDN1,++++----,0.038105076,0.055656469549637926,0.19530309001001678,1,0.11131293909927585,0.2136006974716652,0.11485652015982564,0.22971304031965128
FAT1,-++-----,0.070445257,0.9796771525596693,0.055670836788678846,-1,0.11134167357735769,0.2136578278241918,0.11486486486486487,0.22972972972972974
FRZB,++++++++,0.099686978,0.0557161624645238,0.9971983197669131,1,0.1114323249290476,0.21367335077012498,0.11492916818016709,0.22985833636033418
TDGF1,++++++-+,0.043104466,0.055787537354254624,0.994008357939319,1,0.11157507470850925,0.2137460040685847,0.11492916818016709,0.22985833636033418
LRRN2,----++++,0.033495496,0.7865823495114062,0.05579325807806401,-1,0.11158651615612802,0.21380312386487468,0.11493751816332462,0.22987503632664924
DNAJC3,++++----,0.005746634,0.26259470896540493,0.05579391726577915,-1,0.1115878345315583,0.21380312386487468,0.11501017146178437,0.23002034292356874
ZSCAN9,-++-++++,0.077200373,0.05581740933993005,0.9779834032891022,1,0.1116348186798601,0.21381865736704447,0.11507446422084998,0.23014892844169996
PRPF39,+++-+---,0.006082985,0.23707128696891505,0.05583270785722477,-1,0.11166541571444955,0.21387577188521611,0.11508282476024412,0.23016564952048824
LRRC7,----+---,0.035022474,0.9901804554591397,0.05583755553429203,-1,0.11167511106858406,0.21387577188521611,0.11515547805870387,0.23031095611740773
CSF3R,+-+-++++,0.065683607,0.05588530147057473,0.9846466785895288,1,0.11177060294114946,0.2138913106655042,0.11521976026153287,0.23043952052306574
KCNS2,+++++++-,0.068398612,0.05589934925658821,0.9815948112044736,1,0.11179869851317642,0.21396396396396397,0.11521976026153287,0.23043952052306574
PELI1,++-+----,0.033624153,0.7282270206883676,0.05591220686859472,-1,0.11182441373718945,0.214021067925899,0.11522813135716362,0.23045626271432723
MPP3,-+--++++,0.023811991,0.05592209079821288,0.8706481244460004,1,0.11184418159642576,0.2140366172624237,0.11529240828187431,0.23058481656374863
C1orf141,--+-++--,0.020641594,0.43057766826565896,0.05593756285005969,-1,0.11187512570011938,0.21409371594624046,0.11530078465562336,0.23060156931124673
UBE2Q1,++--++++,0.095449982,0.05595954607006215,0.9789362490187362,1,0.1119190921401243,0.21410927056088347,0.11536505630221576,0.23073011260443152
APOM,+++-++-+,0.140765753,0.055967796655312915,0.9783249957613654,1,0.11193559331062583,0.2141819238593432,0.11536505630221576,0.23073011260443152
MAML1,----+--+,0.089733862,0.9559779572189486,0.05601952380013106,-1,0.11203904760026212,0.21423901198692336,0.11537343795408311,0.23074687590816623
PAK1IP1,++++----,0.052341544,0.6120868996627072,0.05611535163563513,-1,0.11223070327127026,0.21423901198692336,0.11544609125254286,0.23089218250508572
LDLRAD3,--+-++-+,0.044016489,0.8190190652429823,0.05628077255110426,-1,0.11256154510220852,0.21423901198692336,0.11551874455100261,0.23103748910200522
RNF41,++-+++++,0.029102366,0.056305930377706245,0.9830661175000328,1,0.11261186075541249,0.21425457715780297,0.1155830003632401,0.2311660007264802
MIER2,----+--+,0.081361168,0.9609675299090962,0.056421356367549406,-1,0.11284271273509881,0.21431166000726481,0.11559139784946236,0.23118279569892472
KCNT1,----++++,0.0145836,0.05643536549908021,0.738630660635389,1,0.11287073099816042,0.2143272304562627,0.11565564838358154,0.23131129676716308
CXCL14,-+--+---,0.003978315,0.9308491729386265,0.05644678889869563,-1,0.11289357779739126,0.21438430802760625,0.11566405114792211,0.23132810229584422
FAM126A,++++---+,0.032210445,0.056562040557410556,0.4632758286175578,1,0.11312408111482111,0.21439988375472246,0.11572829640392299,0.23145659280784597
ICA1L,+++-++--,0.051392409,0.05660892100688284,0.9304478778280568,1,0.11321784201376568,0.21447253705318223,0.11572829640392299,0.23145659280784597
PITPNB,----+-+-,0.034182939,0.964710664856369,0.056610421989441516,-1,0.11322084397888303,0.21452960406828914,0.11573670444638187,0.23147340889276374
IRF2BP1,+--+-+++,0.002152409,0.056641135953898365,0.80881223791922785,1,0.11328227190779673,0.21454519035164196,0.11580094442426443,0.23160188884852886
INSIG1,++++-+--,0.018520194,0.05669373257114285,0.5794909644830564,1,0.1133874651422857,0.21461784365010173,0.11580094442426443,0.23160188884852886
PNMA8A,-+-+++++,0.109495007,0.056707513933976425,0.99175945264588,1,0.11341502786795285,0.21469049694856146,0.11580094442426443,0.23160188884852886
DRG1,++++++++,0.10585409,0.0567091147382324,0.9977659438812572,1,0.1134182294764648,0.21476315024702122,0.11580094442426443,0.23160188884852886
RBM7,-+------,0.18689661900000001,0.9924951910172819,0.05671441412768247,-1,0.11342882825536495,0.21482019614965492,0.11580935774484162,0.23161871548968324
C3,++++++++,0.072605486,0.05674519789685407,0.9976060111860696,1,0.11349039579370813,0.21483580354548096,0.11587359244460589,0.23174718488921178
MOV10L1,++++++++,0.263860951,0.05676392816750947,0.998558722321523,1,0.11352785633501894,0.21490845684394072,0.11587359244460589,0.23174718488921178
SPTB,----++++,0.042861037,0.056857201055205156,0.8947702017909634,1,0.11371440211041031,0.21498111014240046,0.11587359244460589,0.23174718488921178
NUCKS1,++++-+--,0.039371254,0.05687654495124254,0.9578366012492785,1,0.11375308990248507,0.21505376344086022,0.11587359244460589,0.23174718488921178
PROSER3,+---++++,0.023293609,0.16667532689481382,0.056899129196502155,-1,0.11379825839300431,0.2151107882310207,0.11588201104330137,0.23176402208660274
MRPL24,++++-+-+,0.082356097,0.05689954249449849,0.9108496063080462,1,0.11379908498899698,0.21512641673931995,0.11594624046494734,0.23189248092989467
ST8SIA3,---+----,0.108230318,0.9926234942999081,0.056947980587840695,-1,0.11389596117568139,0.21518343625136216,0.11595466434176112,0.23190932868352224
TESK1,+-++++++,0.01373646,0.05698641423748633,0.9441681783558581,1,0.11397282847497266,0.21519907003777972,0.11601888848528878,0.23203777697057756
ZNF622,+++++-++,0.034556841,0.05701967426832326,0.9889182692475625,1,0.11403934853664652,0.21527172333623948,0.11601888848528878,0.23203777697057756
KYAT3,++++----,0.045199374,0.6630590957271971,0.05707381943485583,-1,0.11414763886971166,0.21532873229204505,0.11602731764022087,0.23205463528044173
ATP6AP1L,----+---,0.022110292,0.9667525336127162,0.05707761978977015,-1,0.1141552395795403,0.21532873229204505,0.11609997093868062,0.23219994187736123
CLDN11,++++---+,0.038730647,0.05710591923281074,0.6451745361453122,1,0.11421183846562148,0.21534437663469921,0.11616418452597167,0.23232836905194335
ETV7,--+-++-+,0.002145773,0.4921497016740631,0.0571153003246215,-1,0.114230600649243,0.21540138031238648,0.11617262423714037,0.23234524847428073
ZNF253,++++----,0.029909397,0.8108570816433298,0.057139075224881875,-1,0.11427815044976375,0.21540138031238648,0.11624527753560011,0.23249055507120023
TOMM20,++++-+++,0.077468053,0.05715951214196885,0.9903052974328246,1,0.1143190242839377,0.21541702993315898,0.11630948056665456,0.23261896113330913
KLF10,------+-,0.134400767,0.989398674680947,0.05718617833875256,-1,0.11437235667750512,0.21547402833272794,0.11631793083405986,0.23263586166811973
C2orf72,-++-----,0.045762596,0.9596487547866794,0.05721835692183003,-1,0.11443671384366005,0.21547402833272794,0.11639058413251961,0.23278116826503922
LRRTM1,------+-,0.263566213,0.9979024909162209,0.057244992688950086,-1,0.11448998537790017,0.21547402833272794,0.11646323743097936,0.23292647486195872
PLEKHF1,++++--++,0.064257246,0.057284195446461635,0.983990183300131,1,0.11456839089292327,0.2154896832316187,0.1165274246276789,0.2330548492553578
PCDHA9,--------,0.051210842,0.9932743829134368,0.05728530034689575,-1,0.1145706006937915,0.21554667635306937,0.11653589072943912,0.23307178145887825
