gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
SMA4,+-,0.032554401,0.025456928147358924,0.9654287724070377,1,0.05091385629471785
ZNF688,++,0.091109363,0.6097749250541097,0.14612201083950055,-1,0.2922440216790011
ALDH6A1,++,0.113906742,0.53022727902716,0.1831803638381799,-1,0.3663607276763598
SPATA13,+-,0.037505805,0.03850383105504624,0.9294479042624019,1,0.07700766211009248
MAP3K4,++,0.192653277,0.3665557984554287,0.2918853722543086,-1,0.5837707445086172
TAGLN,+-,0.039004775,0.04220692306297337,0.9181671664480218,1,0.08441384612594674
MMP24,+-,0.028565356,0.013620183893374348,0.9891919473542972,1,0.027240367786748695
VSNL1,--,0.143193727,0.45521022686654106,0.22647430477408537,-1,0.45294860954817073
CTDSPL2,--,0.18816264,0.3739917116030397,0.28618538833676793,-1,0.5723707766735359
LOC283788,--,0.188257022,0.28629237066496127,0.373942650319644,1,0.5725847413299225
AKR1C1,-+,0.029191573,0.9865167994461483,0.01534747081200457,-1,0.03069494162400914
SLC44A2,++,0.100902247,0.5743107876949813,0.16227350536580365,-1,0.3245470107316073
RSAD1,++,0.073962734,0.11547928777285504,0.6894594611099282,1,0.2309585755457101
ANKDD1A,++,0.092755993,0.6048870872497352,0.14871514724014487,-1,0.29743029448028974
EXOSC6,-+,0.028794569,0.9886163549430979,0.014040753491458294,-1,0.028081506982916588
FBXL17,--,0.218348876,0.32261378176879385,0.33428682808394045,1,0.6452275635375877
FASTK,++,0.074083052,0.11563351951909262,0.6893867850898537,1,0.23126703903818524
PDSS2,++,0.120242509,0.19267843716701138,0.5138196968160462,1,0.38535687433402277
TMCC1,--,0.203334082,0.3533170316991655,0.3047646390628608,-1,0.6095292781257216
POLM,++,0.09264794,0.1484369871007444,0.6061017721212121,1,0.2968739742014888
FOXJ2,+-,0.039353464,0.0426558684205017,0.9174684636956555,1,0.0853117368410034
CLUAP1,-+,0.04892294,0.8454471614316401,0.06491802744242646,-1,0.12983605488485292
RCE1,++,0.131325562,0.20915696305808915,0.48504715940365106,1,0.4183139261161783
ZNF436,--,0.074490918,0.6885262060688707,0.11623392343789933,-1,0.23246784687579866
ZNF646,--,0.098881554,0.5835512916361525,0.15871834644388264,-1,0.31743669288776527
TSPYL4,--,0.068495599,0.7207610806205297,0.1049096440522497,-1,0.2098192881044994
MRPL55,--,0.159450468,0.42420413150265884,0.24864332659360464,-1,0.49728665318720927
BCL7A,++,0.084970693,0.13503316424310385,0.6395257314861793,1,0.2700663284862077
PKNOX1,-+,0.02796676,0.9929834658608849,0.010915486665328824,-1,0.021830973330657647
ALDH7A1,++,0.058910019,0.08592588363816181,0.7783536268493136,1,0.17185176727632362
B4GALT2,+-,0.038283427,0.03972407113703162,0.9268622268747544,1,0.07944814227406324
CLEC3B,++,0.065160487,0.7405061527699367,0.09835811313217249,-1,0.19671622626434498
AACS,--,0.118088296,0.18914686082259718,0.521986319849754,1,0.37829372164519437
CD47,+-,0.050214981,0.06732242411264838,0.8389099056991078,1,0.13464484822529676
ACTA1,-+,0.03081161,0.9796625241628609,0.019297874201046103,-1,0.038595748402092206
SPATS2,+-,0.043191199,0.05135163523100625,0.8910069667896952,1,0.1027032704620125
MLH3,++,0.068511985,0.1046046568911547,0.723238161016297,1,0.2092093137823094
FGF2,++,0.088213951,0.14039260786442284,0.6279374041275363,1,0.2807852157288457
RAI1,--,0.099628839,0.15963068725482002,0.5834750022913042,1,0.31926137450964004
TMEM177,--,0.138028371,0.47164193643254476,0.21855152786498108,-1,0.43710305572996216
C20orf177,+-,0.038156742,0.03900837952671643,0.9295862070213337,1,0.07801675905343286
SCAMP1,-+,0.038297566,0.9287446972252064,0.039314634553999236,-1,0.07862926910799847
YBX2,--,0.059770974,0.7761064980113273,0.08722678747124064,-1,0.1744535749424813
RIC3,-+,0.049390824,0.8465808295855362,0.06522799862468356,-1,0.13045599724936713
MMACHC,--,0.200699064,0.3010665677638408,0.36091024870119426,1,0.6021331355276816
C9orf30,--,0.108713483,0.554433221518264,0.17406597124851997,-1,0.34813194249703994
TERF2,--,0.157767041,0.4314455771335918,0.245878789170551,-1,0.491757578341102
MAGED1,-+,0.045354775,0.8779078580527249,0.05582299684619676,-1,0.11164599369239352
AES,+-,0.035996067,0.03286493692501189,0.9478648240973502,1,0.06572987385002378
RPL30,++,0.124867041,0.19885247266184572,0.5078462965997209,1,0.39770494532369144
SLC17A7,+-,0.044194569,0.053046716523987625,0.8870201789872708,1,0.10609343304797525
TTC3,-+,0.031427528,0.9783923663329269,0.020141272905591655,-1,0.04028254581118331
NVL,++,0.138621442,0.4737093883247277,0.21898593536194053,-1,0.43797187072388105
SLIT1,--,0.062110206,0.7655031554166569,0.09139684132893025,-1,0.1827936826578605
NAT9,++,0.194486423,0.29317353349508263,0.37182997339471474,1,0.5863470669901653
RNF41,--,0.13872191,0.21903337466401782,0.4742718038372971,1,0.43806674932803563
LSM8,--,0.133462547,0.48710693544399175,0.211396433836163,-1,0.422792867672326
COPS3,-+,0.050126873,0.8453998690251158,0.06619043385693772,-1,0.13238086771387544
CLIC4,++,0.07534176,0.11666907622789664,0.6930913145453128,1,0.23333815245579329
RAB13,++,0.152722753,0.44435487006926805,0.23863358388534173,-1,0.47726716777068345
CUL7,++,0.11776985,0.5302078639125428,0.18777772017735506,-1,0.3755554403547101
SHQ1,--,0.19135309,0.28917290166129517,0.37731231811702814,1,0.5783458033225903
C16orf57,--,0.069172097,0.10494588996457614,0.7265462017216366,1,0.20989177992915228
DCXR,++,0.114970037,0.5389163246374551,0.18340245043985937,-1,0.36680490087971873
ASNSD1,--,0.065585674,0.7475593011442239,0.09790133330485286,-1,0.19580266660970572
KCNK1,--,0.18245824,0.3918033831650772,0.2778654789247531,-1,0.5557309578495062
P2RY14,--,0.125975562,0.5083774509856349,0.20008729749027943,-1,0.40017459498055885
C1orf216,-+,0.047760487,0.8647170587347051,0.060527014051353134,-1,0.12105402810270627
DPY19L3,-+,0.040091199,0.921473335726801,0.04243214982786603,-1,0.08486429965573206
HDGFRP3,--,0.222460674,0.32638244753252477,0.3374304149778011,1,0.6527648950650495
DNAJA2,++,0.193810206,0.2920524310503425,0.3750813381829279,1,0.584104862100685
DGKB,++,0.166903371,0.2575863067298746,0.4187666448254723,1,0.5151726134597492
NONO,++,0.185396816,0.28150205292522734,0.38792088367616956,1,0.5630041058504547
CDC2L5,++,0.121434925,0.1930631953647869,0.522298310610976,1,0.3861263907295738
GPR34,-+,0.036235112,0.9503098091539366,0.03237977802205577,-1,0.06475955604411154
GALT,--,0.054584082,0.8185934510987174,0.0751882215566565,-1,0.150376443113313
NAGK,-+,0.040138764,0.9227287506165808,0.042195197085413104,-1,0.08439039417082621
COMMD5,-+,0.027297097,0.9980333597531534,0.005565385597340483,-1,0.011130771194680965
C16orf7,++,0.056116948,0.07832062537272069,0.8090576143927348,1,0.15664125074544138
CLK1,--,0.145931086,0.22872152300913912,0.462485682174626,1,0.45744304601827823
KLHL20,--,0.07825206,0.12135477829889638,0.6837438106496693,1,0.24270955659779275
ZC3H8,--,0.081276404,0.12681469135378168,0.6694527826572173,1,0.25362938270756336
CYFIP2,++,0.118821629,0.5315565137976059,0.18885409926140662,-1,0.37770819852281323
RPS15A,++,0.092053558,0.6233430862513768,0.14559329305244684,-1,0.2911865861048937
OPA1,--,0.105762079,0.572706889157413,0.16830616190585987,-1,0.33661232381171974
ROCK1,++,0.113323408,0.18030690972023106,0.548261764503648,1,0.3606138194404621
DNAL1,--,0.068256554,0.7371606337275618,0.1024365546913454,-1,0.2048731093826908
KIF13B,++,0.067581461,0.10106634269289412,0.7414163208627733,1,0.20213268538578824
TRIM37,--,0.203575468,0.3036270432943407,0.3643787718014829,1,0.6072540865886814
ZDHHC20,+-,0.032400094,0.021198689490213394,0.9770430474607724,1,0.04239737898042679
HTR1E,--,0.216749251,0.31931926655475235,0.3474436063729838,1,0.6386385331095047
TRIM27,-+,0.045261985,0.8876373338996099,0.05394997433433199,-1,0.10789994866866398
GRM8,--,0.127167697,0.5105318441065031,0.20121476660245774,-1,0.4024295332049155
FHOD3,-+,0.037829307,0.9424415590859292,0.03564446944411893,-1,0.07128893888823785
TIMM8B,-+,0.041553277,0.9156598172048602,0.04494730097000901,-1,0.08989460194001803
LBR,++,0.077858708,0.12016760041295192,0.6892456080938099,1,0.24033520082590384
TGOLN2,--,0.112142322,0.5546276177847109,0.17812260976990665,-1,0.3562452195398133
RPL29,-+,0.026742603,0.9995376665776556,0.002146759385762374,-1,0.004293518771524748
MRPS27,-+,0.049335487,0.8599132949104689,0.06294622894521405,-1,0.1258924578904281
ZNF174,--,0.184473221,0.3940058233438535,0.2797504220531106,-1,0.5595008441062213
GADD45B,+-,0.031857116,0.019137087523061484,0.9811788894844062,1,0.03827417504612297
PALM2-AKAP2,+-,0.051625187,0.06795510990069537,0.8441806012925922,1,0.13591021980139073
SS18L1,+-,0.046722659,0.05697834394326269,0.8789002680534431,1,0.11395668788652538
ADORA1,--,0.109946161,0.562777227700366,0.17451039996731693,-1,0.34902079993463386
DKFZP564O0823,--,0.123535019,0.19555250807174115,0.5220694149213738,1,0.3911050161434823
CCDC92,-+,0.049332491,0.8610384164383873,0.0627485061894545,-1,0.125497012378909
ARPC3,-+,0.032378558,0.9790870095759947,0.020324145782192708,-1,0.040648291564385416
PRDM11,+-,0.026989513,0.0025907923917978535,0.999410341119181,1,0.005181584783595707
GMIP,++,0.148371629,0.4624910597041893,0.23148597971074794,-1,0.4629719594214959
ACTR2,--,0.20522397,0.3653742082315037,0.3052078372007172,-1,0.6104156744014344
ZFYVE19,+-,0.039867228,0.04017220040125644,0.9305656058720853,1,0.08034440080251289
MEGF8,--,0.140336798,0.2200630506539563,0.4809617716569378,1,0.4401261013079126
QARS,-+,0.051921816,0.8445216841388132,0.06820713141970378,-1,0.13641426283940755
CABIN1,+-,0.030818352,0.01542349407122647,0.9875667751342674,1,0.03084698814245294
FKBP11,--,0.062078558,0.08945857311896803,0.7788191208257957,1,0.17891714623793606
PEX16,++,0.223968258,0.32730709332115376,0.34202757522712246,1,0.6546141866423075
NUFIP2,+-,0.029577996,0.011397522868307702,0.9929717266490292,1,0.022795045736615404
DCP1B,--,0.163110019,0.2515511129762073,0.43363088439056185,1,0.5031022259524146
LETM1,+-,0.0360397,0.03012877321992107,0.9576501629550018,1,0.06025754643984214
RBM17,+-,0.029887734,0.012294775739327066,0.991911753112507,1,0.02458955147865413
SLC25A17,-+,0.041046536,0.9230264990807395,0.04288951505460502,-1,0.08577903010921004
FGD3,++,0.058736985,0.8006193825451862,0.08248461985054309,-1,0.16496923970108618
PAOX,-+,0.029471348,0.9935564495078189,0.01089484115047739,-1,0.02178968230095478
TSGA14,--,0.083517416,0.6674628821412004,0.12974405287786117,-1,0.25948810575572234
C6orf162,--,0.144861704,0.4723994159103777,0.22627889427340325,-1,0.4525577885468065
ZUFSP,--,0.084514981,0.6638304420473193,0.13140381985179211,-1,0.26280763970358423
CYB5D2,-+,0.047554682,0.8776238085282044,0.05802042080557547,-1,0.11604084161115094
ZNF513,++,0.096970693,0.15273505827572403,0.6133267138830032,1,0.30547011655144807
DTX1,++,0.175338296,0.2674598714594391,0.41348559200572776,1,0.5349197429188782
C21orf59,--,0.123644382,0.5266518731222771,0.19510992382113654,-1,0.3902198476422731
SRPX,+-,0.040014981,0.039813519855876854,0.9325511151077782,1,0.07962703971175371
RBL2,+-,0.045127996,0.052175653348857286,0.8961461885544446,1,0.10435130669771457
FAM133A,--,0.066824157,0.755101825358922,0.09827458927960898,-1,0.19654917855921797
SUSD1,-+,0.046654026,0.885435694478891,0.05568966335654838,-1,0.11137932671309676
KTELC1,+-,0.029902715,0.011520053216862159,0.9929358371121797,1,0.023040106433724318
HDAC1,++,0.106119382,0.16762020952595294,0.5815875036714485,1,0.3352404190519059
C1orf128,--,0.144548408,0.2255805516925738,0.4751415891522356,1,0.4511611033851476
TRIM39,+-,0.049292322,0.061525386429657755,0.867735271592611,1,0.12305077285931551
PSMC3,--,0.073022004,0.7225859050719041,0.10999136183714071,-1,0.21998272367428143
RIPK2,--,0.117406367,0.5465216171141553,0.18533178527113486,-1,0.3706635705422697
C1orf222,++,0.151135861,0.2346984566665237,0.46168230375819497,1,0.4693969133330474
DUSP22,--,0.057514232,0.8131167555012027,0.07921844843001874,-1,0.15843689686003748
GABRG2,--,0.134246161,0.5008266703791376,0.2106064512393605,-1,0.421212902478721
GTSE1,-+,0.041494476,0.9238497645230402,0.04307397342525974,-1,0.08614794685051948
FAM65A,-+,0.027737547,0.9991143085371975,0.003472440204790569,-1,0.006944880409581138
OCEL1,-+,0.050507491,0.8602526248721862,0.06406899985245591,-1,0.12813799970491183
BTNL9,--,0.127883333,0.5176464284116229,0.20115968056553488,-1,0.40231936113106975
UNC45A,++,0.117695318,0.18564685495144384,0.5467051350813041,1,0.3712937099028877
STMN4,++,0.173880899,0.2652015897393932,0.41883961176944956,1,0.5304031794787863
EDEM1,++,0.068268165,0.7500639111582135,0.10064646412637047,-1,0.20129292825274095
LZTS1,+-,0.029523034,0.009568401668549015,0.9950516943298895,1,0.01913680333709803
MCM3AP,+-,0.028921442,0.0074902048498718685,0.996833933663309,1,0.014980409699743737
ZNF266,+-,0.029929775,0.010870977387480694,0.9937337702195512,1,0.021741954774961388
C9orf21,-+,0.053672378,0.8401092647788267,0.07076392242749224,-1,0.14152784485498449
LARP7,-+,0.029090918,0.9964758185836284,0.007956258791633423,-1,0.015912517583266846
SETD5,--,0.096824719,0.15187494858898545,0.6186806708152667,1,0.3037498971779709
EIF3B,++,0.096602903,0.15149095552974298,0.6196197554158097,1,0.30298191105948596
PCMTD2,--,0.232372285,0.33739612997693474,0.33627977343506416,-1,0.6725595468701283
FAM20B,--,0.229905712,0.3334438232231558,0.34039036121656324,1,0.6668876464463116
NPAS3,++,0.186233708,0.2809172861258754,0.3995820889700326,1,0.5618345722517508
ACBD5,+-,0.028860581,0.0068844790365776305,0.9972891230037503,1,0.013768958073155261
RPS5,++,0.14766779,0.22951874936200248,0.4718434333365446,1,0.45903749872400496
TM2D2,-+,0.048737453,0.8750528614063197,0.05964428260913664,-1,0.11928856521827327
MYADM,--,0.184072004,0.2781070806942596,0.4035545486822601,1,0.5562141613885192
TMEM100,--,0.160129494,0.246629032613104,0.44653373453163514,1,0.493258065226208
MTERF,-+,0.03338661,0.979031572489143,0.020846984007137147,-1,0.041693968014274295
ARHGEF2,+-,0.027677154,0.0018967146584202013,0.9996033035868119,1,0.0037934293168404025
SLC20A2,+-,0.0334147,0.020820389973860272,0.9791220232016351,1,0.041640779947720544
INPP5F,--,0.131282022,0.5125112852014907,0.20572714607087714,-1,0.4114542921417543
ATOH7,--,0.207326685,0.370277801892993,0.3067410579142093,-1,0.6134821158284186
ARMC8,--,0.118080524,0.5494842018543675,0.1857447230999377,-1,0.3714894461998754
CCDC28B,-+,0.030673596,0.9920745875689455,0.01241666936330962,-1,0.02483333872661924
LSM14B,--,0.181907584,0.27516881496052203,0.4084447979806581,1,0.5503376299210441
ACLY,--,0.166853464,0.4348238076746131,0.25551334304697704,-1,0.5110266860939541
MYO16,--,0.071608801,0.7360560565339804,0.1064731525733952,-1,0.2129463051467904
RPL18,-+,0.032557022,0.9840479556744172,0.018057940283351788,-1,0.036115880566703576
SEL1L,--,0.202816573,0.3772537050902186,0.30118464396096795,-1,0.6023692879219359
ZNF581,++,0.073245318,0.1094806815720718,0.7281128500107925,1,0.2189613631441436
MAZ,--,0.123425375,0.5351419758029637,0.19378403262407226,-1,0.3875680652481445
PLEKHF1,+-,0.039378277,0.036588905847151285,0.9432543431699162,1,0.07317781169430257
NUPL2,++,0.057685019,0.8185872056779409,0.07853199481956134,-1,0.1570639896391227
CHURC1,--,0.155457397,0.23992729523383255,0.45849569754736713,1,0.4798545904676651
CUTC,-+,0.040779494,0.9341083146542651,0.04003256034727295,-1,0.0800651206945459
DHRS9,-+,0.033955431,0.977479188191323,0.021812879378239197,-1,0.043625758756478394
VRK1,-+,0.052917697,0.8503414776057405,0.06824166997005428,-1,0.13648333994010856
THAP7,+-,0.039114981,0.03574958635027501,0.9456249741165599,1,0.07149917270055002
C1QTNF4,--,0.056608801,0.8262391569896181,0.0761433334633547,-1,0.1522866669267094
NCDN,++,0.176955618,0.2685547222551057,0.41857817137671405,1,0.5371094445102114
ADARB1,--,0.132067041,0.20656415589670354,0.5130160537888161,1,0.4131283117934071
DHX16,++,0.056118352,0.07503798568478384,0.8298075942225696,1,0.15007597136956768
LRRC32,+-,0.041128839,0.04075920043072692,0.9322966160008672,1,0.08151840086145384
C9orf140,+-,0.035723127,0.026630607977684663,0.9676749917700476,1,0.053261215955369326
SNHG8,-+,0.043453464,0.9162379145717431,0.046451094097763344,-1,0.09290218819552669
PPFIA3,-+,0.030668165,0.9930145211827341,0.011676436896939847,-1,0.023352873793879694
KIAA0652,+-,0.029240543,0.006812583827413366,0.9973836800204052,1,0.013625167654826732
ARX,-+,0.041199906,0.9321890214630901,0.04084206838243595,-1,0.0816841367648719
TMEM176B,+-,0.038398596,0.03366679495362957,0.9511722927722428,1,0.06733358990725914
MANBAL,-+,0.045626966,0.902222608108571,0.051387713560417374,-1,0.10277542712083475
RBM9,--,0.144611236,0.22453550492252047,0.4839523738667166,1,0.44907100984504095
C10orf114,++,0.058696816,0.8149451817283573,0.08020181817688052,-1,0.16040363635376104
STXBP5,--,0.094157303,0.6362047207436659,0.14643711037750548,-1,0.29287422075501096
CLIP4,--,0.139770412,0.49563401412685737,0.21756812549285887,-1,0.43513625098571773
LOXL3,-+,0.041293165,0.9328163638938329,0.040759394865342954,-1,0.08151878973068591
RGS5,+-,0.033059551,0.018585346051156776,0.9834501497376178,1,0.03717069210231355
RPL24,++,0.106569382,0.5909803681382513,0.1669469873818989,-1,0.3338939747637978
PPIL1,--,0.062472846,0.792766505043082,0.08779935724610877,-1,0.17559871449221753
CSAD,++,0.148908708,0.23047311220142186,0.47528860976810117,1,0.4609462244028437
CBX3,+-,0.042572846,0.04379685160229053,0.9245601333296688,1,0.08759370320458106
TOM1L1,--,0.15006161,0.2320273983673869,0.4732280114451764,1,0.4640547967347738
CLEC4G,-+,0.028772097,0.9988032519376762,0.004287230658145619,-1,0.008574461316291238
PSMA1,--,0.078732397,0.7056814581616621,0.11897137880757326,-1,0.23794275761514652
SUV420H1,++,0.133474532,0.20822904495348896,0.5125923588262382,1,0.4164580899069779
DUSP2,--,0.098758146,0.6204534444678235,0.15392491494406593,-1,0.30784982988813187
ORC6L,--,0.162642978,0.24923309054785672,0.4478143966697766,1,0.49846618109571345
OBFC1,-+,0.035427903,0.9716881563677491,0.02496498578627446,-1,0.04992997157254892
HCN1,--,0.157315637,0.45899511256556347,0.24192297265991328,-1,0.48384594531982655
C12orf34,++,0.068914419,0.10028049439190623,0.7576522398349702,1,0.20056098878381245
PTPN11,+-,0.029018727,0.00484859447607695,0.9985474153366314,1,0.0096971889521539
SERPINA9,--,0.082546067,0.6888895261993178,0.1257293746101453,-1,0.2514587492202906
PIGN,+-,0.038940075,0.034268953092073694,0.9504072371959503,1,0.06853790618414739
SETMAR,-+,0.033449625,0.9829597045494207,0.019008143644436603,-1,0.038016287288873206
LYPLA1,-+,0.033365169,0.9835498185894587,0.01866775378568886,-1,0.03733550757137772
HNRNPL,++,0.059931648,0.08207758536188056,0.8115227104377276,1,0.16415517072376112
C9orf5,+-,0.037710581,0.03078276019244473,0.9590784161513493,1,0.06156552038488946
GNG11,++,0.154903464,0.2384295481826064,0.46536972263393883,1,0.4768590963652128
NUMB,++,0.143413202,0.4907746479079344,0.22230941896164785,-1,0.4446188379232957
