gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
FKBP11,+-------,0.012765262,0.005580905419790303,0.8872579072612705,1,0.011161810839580606,0.07272172497965826,0.8495728234336859,0.14544344995931652
PCDH7,-+++++--,0.039809363,0.015762629025231584,0.2678981315469115,1,0.03152525805046317,0.12286411716842961,0.4662327095199349,0.24572823433685922
TOB2,--++++-+,0.014197285,0.11448540500418589,0.07114979311845271,-1,0.14229958623690542,0.319060211554109,0.26434092758340116,0.5286818551668023
ZNF276,--+++-+-,0.004190543,0.053828891384714805,0.043229758793109085,-1,0.08645951758621817,0.22589503661513424,0.21663954434499594,0.4332790886899919
UBE2B,--------,0.083758146,0.4892589640270558,0.24606073308794565,-1,0.4921214661758913,0.6252034174125305,0.4505695687550854,0.9011391375101708
MOBKL2B,--+-++-+,0.006183146,0.6703524074486042,0.0059397022371868,-1,0.0118794044743736,0.7362693246541904,0.08329943043124491,0.16659886086248982
IMPACT,+++-++++,0.012583146,0.9393349076769708,0.00563601622955272,-1,0.01127203245910544,0.9141578519121237,0.08085842148087877,0.16171684296175753
TSPYL1,++-+++-+,0.017032303,0.024182801524409124,0.756685089901733,1,0.04836560304881825,0.15378356387306755,0.761899918633035,0.3075671277461351
STIP1,--+----+,0.006656742,0.4871346286982455,0.008895167598280311,-1,0.017790335196560623,0.6233726606997559,0.10364117168429618,0.20728234336859236
NIN,-++---+-,0.005993727,0.06836010271549255,0.09473210053098644,1,0.1367202054309851,0.25274613506916194,0.29882017900732305,0.5054922701383239
NPPA,-+---+--,0.015246442,0.19162612026481615,0.2977924636086386,1,0.3832522405296323,0.40602115541090317,0.4883034987794955,0.8120423108218063
MST150,+-++---+,0.002822285,2.588430305095062e-4,0.48564253010225805,1,5.176860610190124e-4,0.014239218877135883,0.6037428803905615,0.028478437754271765
TRIM13,--++++--,0.006847097,0.311156933060043,0.03023613236921156,-1,0.06047226473842312,0.5036615134255492,0.18633034987794955,0.3726606997558991
YPEL5,-+-----+,0.002408614,0.6266875322492486,0.001318198621148306,-1,0.002636397242296612,0.7108421480878763,0.039971521562245725,0.07994304312449145
RIN1,-++-+++-,0.004256461,0.20955058669402957,0.12243141404540486,-1,0.24486282809080973,0.42148087876322216,0.33594385679414157,0.6718877135882831
TK2,-+++--++,0.005853933,0.0016510425676688754,0.1728712037486352,1,0.0033020851353377507,0.037937347436940605,0.38923921887713586,0.07587469487388121
WDR55,-+-----+,0.0099603,0.21395517807103287,0.25206122012434623,1,0.42791035614206574,0.4264646053702197,0.45433279088689993,0.8529292107404394
SNX33,+-++++--,5.77434e-4,0.027430984157400872,0.648956316028281,1,0.054861968314801744,0.16405614320585843,0.697213181448332,0.32811228641171686
MTUS1,----++-+,0.007289888,0.9998502535865246,9.799161705074862e-5,-1,1.9598323410149724e-4,0.996440195280716,0.007526444263628967,0.015052888527257934
HCFC2,+--++-++,0.009460487,0.4796970414384044,0.02814116797885788,-1,0.05628233595771576,0.6188974776240846,0.18093978844589098,0.36187957689178196
SIRT5,+-------,0.055059457,0.16017582160588759,0.3473321926759399,1,0.32035164321177517,0.3729658258746949,0.5192229454841334,0.7459316517493898
KLHDC3,-----+--,0.008886423,0.34672989727768333,0.09241743775323971,-1,0.18483487550647942,0.5305126118795769,0.2960740439381611,0.5921480878763222
LUC7L2,+-++++-+,0.007514888,0.03204931610013669,0.5131430995078118,1,0.06409863220027338,0.17676973148901545,0.6200162733930025,0.3535394629780309
VIPR1,-+-+----,0.009292603,0.003267098841227602,0.9834979416693805,1,0.006534197682455204,0.056244914564686735,0.9441619202603743,0.11248982912937347
COPA,--+--+-+,0.013784457,0.45251163184756704,0.006194160522419647,-1,0.012388321044839294,0.601606997558991,0.08574043938161106,0.17148087876322213
GNAQ,-+--++++,0.004147004,0.9349932881523078,5.458488303563772e-4,-1,0.0010916976607127545,0.9104963384865744,0.023596419853539462,0.047192839707078924
LRRC40,---+++++,0.001098034,0.4881711173633063,1.0305235386293876e-4,-1,2.0610470772587753e-4,0.6244914564686738,0.008136696501220505,0.01627339300244101
DIO2,+-+---+-,0.001666948,0.07987463955204718,0.5608544874432813,1,0.15974927910409437,0.27135882831570385,0.6468673718470301,0.5427176566314077
GOLGA3,++++--++,0.014607772,5.073485165353046e-4,0.9845268576841968,1,0.0010146970330706091,0.0209519934906428,0.9463995117982099,0.0419039869812856
CHD8,+-+++-+-,0.004586704,0.017282534271955866,0.786659300266311,1,0.03456506854391173,0.12886493083807973,0.7816314076484947,0.25772986167615947
TMEM110,+-++----,0.004041854,3.2385746717873816e-5,0.999127537022947,1,6.477149343574763e-5,0.004170056956875509,0.9847436940602116,0.008340113913751017
TNPO1,+-++++--,0.001880431,0.01352526395567398,0.5603500906446099,1,0.02705052791134796,0.11340520748576079,0.6463588283157038,0.22681041497152157
TREX1,+++++-+-,0.012599906,0.3596116050675172,0.16329806051172693,-1,0.32659612102345387,0.5401749389747762,0.38140764849471115,0.7628152969894223
SEC23IP,----+---,0.063048315,0.4355942819769058,0.15042383160155243,-1,0.30084766320310485,0.5898087876322213,0.36645646867371845,0.7329129373474369
CLDND1,--+-+--+,0.02152706,0.46928592472835845,0.007517253877618999,-1,0.015034507755237998,0.6121847030105777,0.09560618388934093,0.19121236777868186
GEMIN7,++--+-+-,0.032809831,0.1883328346002733,0.11698625295765787,-1,0.23397250591531574,0.402766476810415,0.32882424735557364,0.6576484947111473
ICT1,--------,0.011514326,0.937017389063473,0.019220326843382474,-1,0.03844065368676495,0.9121236777868186,0.14808787632221318,0.29617575264442636
ZNF746,+--+-+-+,0.00766339,0.6821399991499649,0.018974259966842856,-1,0.03794851993368571,0.7421684296175752,0.14656224572823434,0.2931244914564687
ZDHHC21,----++--,0.014756273,0.3773661139971942,0.10829015833080334,-1,0.21658031666160668,0.5508543531326282,0.31682262001627337,0.6336452400325467
ARGLU1,----++++,5.53371e-4,0.9995899669161434,2.0254980827038045e-4,-1,4.050996165407609e-4,0.9934906427990235,0.012917005695687551,0.025834011391375103
MED13L,-+++++-+,0.011456554,0.12274485961070214,0.45490691170381153,1,0.24548971922140428,0.33065500406834825,0.5846216436126932,0.6613100081366965
SGSM1,+-+++-++,0.044819007,0.24572713127830292,0.13961914762050437,-1,0.27923829524100874,0.4545362082994304,0.354353132628153,0.708706265256306
C3orf38,-----+-+,0.027917978,0.9911488548687521,0.0010723777496760964,-1,0.0021447554993521928,0.9696908055329536,0.03519121236777868,0.07038242473555736
ARSA,-+----+-,0.009580243,0.30395147376628695,0.035099829268427404,-1,0.07019965853685481,0.49877949552481693,0.19955248169243286,0.39910496338486573
TAZ,++++--+-,2.1985e-4,3.266967226158466e-4,0.9872604934831232,1,6.533934452316933e-4,0.016578519121236777,0.951993490642799,0.033157038242473555
NDUFS7,-+------,0.039601217,0.025055054970351622,0.7358259590721465,1,0.050110109940703244,0.15652969894222946,0.7497965825874695,0.3130593978844589
DHFR,+--+++++,0.008033146,0.938538939756218,0.01279978045516639,-1,0.02559956091033278,0.9138527257933279,0.1224572823433686,0.2449145646867372
MRFAP1,++-+-+-+,1.30243e-4,0.2217960582254781,0.0441584437762189,-1,0.0883168875524378,0.43287225386493083,0.21908055329536208,0.43816110659072416
SEMA7A,++------,0.064880712,0.0349294255236322,0.8237694124096565,1,0.0698588510472644,0.18521155410903173,0.8015663140764849,0.37042310821806346
TCERG1L,+++-----,0.005617135,3.589786585621271e-4,0.9995984281871593,1,7.179573171242542e-4,0.017290480065093573,0.9895240032546786,0.03458096013018715
PKIG,-+---+-+,0.008436236,0.28528116980193385,0.1525785700596765,-1,0.305157140119353,0.4850488201790073,0.3697111472742067,0.7394222945484134
RPS23,+++--+++,0.03287706,0.4282674005713983,0.10001053898452487,-1,0.20002107796904975,0.5854353132628153,0.3062449145646867,0.6124898291293734
TNFRSF25,-+++----,0.013512266,0.001767674560472926,0.939454293645455,1,0.003535349120945852,0.03966639544344996,0.89178193653376725,0.07933279088689991
PTBP1,+-+---+-,0.011004401,0.025203743336925027,0.07937183749862929,1,0.050407486673850053,0.157139951179821,0.27807160292921074,0.314279902359642
PLS1,------++,0.021444476,0.5198643432393957,0.07275143388186618,-1,0.14550286776373236,0.6440195280716029,0.26657851912123676,0.5331570382424735
SLC33A1,----++--,0.015787266,0.9609945323252944,0.008436364899843904,-1,0.01687272979968781,0.9320585842148088,0.10160699755899105,0.2032139951179821
TPM2,+++-----,0.00435721,6.855444670720857e-5,0.8850115218190482,1,1.3710889341441714e-4,0.006814483319772173,0.8474369406021155,0.013628966639544346
SLC26A6,---+-+--,0.037023689,0.09249842986196434,0.13515543764023397,1,0.18499685972392868,0.28966639544344996,0.3500813669650122,0.5793327908868999
COL4A1,++++-+-+,0.013360768,0.002805792713218636,0.9858107753362272,1,0.005611585426437272,0.05095606183889341,0.9491456468673718,0.10191212367778682
ZNF238,++++-+-+,0.020280056,0.0071493716446598765,0.8765071668598411,1,0.014298743289319753,0.08390968266883646,0.8406224572823434,0.16781936533767292
CNOT4,+--++-++,0.018767135,0.04472139293517833,0.03816812673639005,-1,0.0763362534727801,0.205960130187144,0.20657038242473555,0.411920260374288
ALKBH5,++-++---,0.007643727,0.002834478121120968,0.9874404543426076,1,0.005668956242241936,0.05146460537021969,0.9522986167615948,0.10292921074043938
TBC1D9,++-----+,0.004196067,0.09910046550593227,0.056076307583112626,-1,0.11215261516622525,0.29902359641985354,0.2390154597233523,0.4780309194467046
MAFF,-+-----+,0.013957772,0.1863119627347522,0.4270185649933964,1,0.3726239254695044,0.4004271765663141,0.5695687550854354,0.8008543531326282
EGR4,+++-----,0.034943914,0.0013047941978994075,0.9985851547257518,1,0.002609588395798815,0.034072416598860865,0.9809804719283971,0.06814483319772173
C20orf19,-+-++++-,0.016216667,0.3502371505909813,0.017446984216657493,-1,0.034893968433314985,0.5323433685923515,0.14127339300244102,0.28254678600488203
CD53,-----+++,0.01576573,0.978491651541147,0.0011704239849261015,-1,0.002340847969852203,0.9510781122864117,0.037021969080553295,0.07404393816110659
USP15,---+++--,0.027145506,0.49055134650928484,0.05836670069947996,-1,0.11673340139895992,0.6258136696501221,0.24318551668022784,0.4863710333604557
SH2B3,+-++----,0.016650094,0.023067473475626862,0.901179661228936,1,0.046134946951253725,0.14951179820992677,0.8612693246541904,0.29902359641985354
TCFL5,++++++++,0.07789485,0.41628399686143,0.2972759358429286,-1,0.5945518716858572,0.5776037428803905,0.48799837266069973,0.9759967453213995
KCNJ3,+++-+--+,0.016688951,0.1268397096765849,0.12984515852269307,1,0.2536794193531698,0.3352318958502848,0.3451993490642799,0.6704637917005696
LEPROT,+++-++++,0.007780337,0.2918580490534267,0.2584800661856447,-1,0.5169601323712893,0.48962571196094384,0.4587062652563059,0.9174125305126118
KCNIP4,-+-----+,0.004422378,0.2769600487233186,0.016093940082186838,-1,0.032187880164373676,0.47945484133441824,0.13588283157038242,0.27176566314076483
LRRC59,++----+-,0.006781554,0.3370058422217649,0.14438411837651044,-1,0.2887682367530209,0.5226810414971521,0.35913344182262,0.71826688364524
TP53BP1,+-----++,0.003964607,0.22343612702131793,0.11792603792136241,-1,0.23585207584272483,0.43378763222131816,0.32994304312449146,0.6598860862489829
SLC25A3,+-------,0.004935955,0.35349428061369764,0.22880468180696847,-1,0.45760936361393695,0.5348860862489829,0.43836452400325465,0.8767290480065093
CTDSPL2,+----+-+,0.00195103,0.7544678727532207,7.886876590671089e-4,-1,0.0015773753181342178,0.7881407648494712,0.028783563873067533,0.057567127746135066
GDPD1,--++++-+,0.013605993,0.38720124291150526,0.04520372194018685,-1,0.0904074438803737,0.5580756712774614,0.2207078925956062,0.4414157851912124
ACTR1B,--+-----,0.006801404,0.35949459923886756,0.18005820072263984,-1,0.3601164014452797,0.540073230268511,0.39554515866558176,0.7910903173311635
STXBP6,-+--+--+,0.004373127,0.6264880030977189,5.766917332745026e-4,-1,0.0011533834665490052,0.710740439381611,0.024308380797396258,0.048616761594792515
ADCK2,++-+-+++,0.023238015,0.1363227814902403,0.2957336598756673,1,0.2726455629804806,0.34530105777054515,0.4866761594792514,0.6906021155410903
WIPI2,++++++-+,0.130300562,0.10375158441640846,0.6193310228655067,1,0.20750316883281691,0.3054312449145647,0.6816517493897477,0.6108624898291294
FBLN5,+++-+++-,8.41479e-4,0.01650592852255202,0.9009553428866491,1,0.03301185704510404,0.1255085435313263,0.8607607811228641,0.2510170870626526
KIAA1853,++++----,5.02996e-4,3.959697645930848e-6,0.9999920052945169,1,7.919395291861696e-6,0.0012205044751830757,0.9981692432872253,0.0024410089503661514
FTSJ2,++-+-+++,0.009351404,0.0930439154539233,0.3986818261020947,1,0.1860878309078466,0.29037835638730675,0.5509560618388935,0.5807567127746135
CLASP2,----++-+,0.018476498,0.9842038830736436,1.1282739846741669e-4,-1,2.2565479693483338e-4,0.958706265256306,0.008746948738812042,0.017493897477624084
QTRT1,+-++++++,0.006133146,0.03448554112603967,0.6593891869004875,1,0.06897108225207935,0.1831773799837266,0.7042310821806347,0.3663547599674532
FBXL16,+++--+-+,0.016148034,0.15842840379339904,0.21192362839278656,1,0.3168568075867981,0.37093165174938975,0.42422701383238404,0.7418633034987795
ADAL,+-++-+-+,0.00931236,0.10023320665813995,0.2337179176544616,1,0.2004664133162799,0.30014239218877137,0.44212774613506917,0.6002847843775427
INPP4B,-+--+---,0.030551685,0.3843519724086815,0.14978337281158083,-1,0.29956674562316166,0.5562449145646867,0.36574450772986167,0.7314890154597233
EPB41,+--+-++-,0.020304682,0.06495818750817081,0.08049571810441788,1,0.12991637501634162,0.2467453213995118,0.2792921074043938,0.4934906427990236
PTPRR,-+-----+,0.002051311,0.7569081787966387,0.01967578031054323,-1,0.03935156062108646,0.7886493083807974,0.14961350691619202,0.29922701383238404
FAM110C,-++---++,8.98689e-4,0.008048930381189437,0.7681134192133842,1,0.016097860762378874,0.08838486574450773,0.7690195280716029,0.17676973148901545
HIST1H4C,++++--++,0.002790356,0.2659268929566867,0.1632687190035284,-1,0.3265374380070568,0.47030105777054515,0.3813059397884459,0.7626118795768918
C16orf61,------+-,0.026831929,0.23368525823335096,0.327473091781403,1,0.4673705164667019,0.44283970707892595,0.5063059397884458,0.8856794141578519
TLE4,--+-+--+,0.004829869,0.8278734454718362,6.277386205282024e-4,-1,0.0012554772410564047,0.8351301871440195,0.025223759153783564,0.05044751830756713
CACYBP,-+----+-,0.003642603,0.003258398806537192,0.7040369285958902,1,0.006516797613074384,0.05593978844589097,0.7318958502847844,0.11187957689178193
RAB28,------++,0.013828558,0.9889031325151572,0.0038990745071982302,-1,0.0077981490143964605,0.9659275834011392,0.06814483319772173,0.13628966639544346
PRR4,-+--+---,0.013585019,0.5457738992836224,0.11361998542396784,-1,0.22723997084793568,0.6586655817737999,0.3242473555736371,0.6484947111472742
NAGK,------++,0.003927434,0.9603695913835872,0.010870612431873736,-1,0.021741224863747473,0.9311432058584215,0.1145240032546786,0.2290480065093572
MRPL55,++-+----,0.018084082,0.005009690969664971,0.9568022410500359,1,0.010019381939329943,0.06885679414157853,0.9103946297803092,0.13771358828315705
TIMM8B,++---++-,0.001515824,0.6520306391676755,0.0017732245803598627,-1,0.0035464491607197254,0.7255899104963385,0.04759967453213995,0.0951993490642799
SPTAN1,+++++-+-,0.002189232,3.3978330629370086e-5,0.9758859966410813,1,6.795666125874017e-5,0.004373474369406021,0.934092758340114,0.008746948738812042
ADK,-+---+++,0.0012147,0.9919505684288521,3.034932907456177e-5,-1,6.069865814912354e-5,0.9715215622457283,0.0035598047192839707,0.007119609438567941
ZFP36L2,+------+,0.018175094,0.570657559346745,0.037597998283214515,-1,0.07519599656642903,0.6766680227827502,0.2048413344182262,0.4096826688364524
VANGL2,+-++++++,0.042758989,0.41520280455830316,0.1949322697074693,-1,0.3898645394149386,0.576586655817738,0.40886899918633035,0.8177379983726607
ALKBH6,--------,0.015174157,0.3441245887502222,0.252818155149376,-1,0.505636310298752,0.528173311635476,0.4548413344182262,0.9096826688364524
WDR33,++-++--+,0.022197753,0.00692253245729871,0.4431454009596889,1,0.01384506491459742,0.08268917819365337,0.5783157038242474,0.16537835638730675
ECE1,----+---,0.001899438,0.08570363243040158,0.5451726630042946,1,0.17140726486080315,0.27969894222945485,0.6374084621643613,0.5593978844589097
WWC2,++-+++++,0.018353184,0.8589515773011256,0.04931208349613681,-1,0.09862416699227362,0.8557770545158666,0.2283360455655004,0.4566720911310008
MCF2L,--------,0.029858146,0.4938713906173576,0.2453063147684134,-1,0.4906126295368268,0.628559804719284,0.44985760781122863,0.8997152156224573
TMEM130,++-+--++,0.017119195,0.005153374591985814,0.9296977044011634,1,0.010306749183971628,0.06997558991049634,0.8835435313262815,0.13995117982099267
CUL5,-------+,0.038052341,0.4926253978943413,0.09729705634153935,-1,0.1945941126830787,0.6276444263628966,0.3020748576078112,0.6041497152156224
MED30,-+--+--+,0.027465543,0.1791750829940303,0.0343639398187033,-1,0.0687278796374066,0.39371440195280716,0.19751830756712774,0.3950366151342555
DDA1,-+-----+,0.049192697,0.18229568858390113,0.18564203963617432,1,0.36459137716780227,0.39676566314076483,0.40205451586655816,0.7935313262815297
C6orf173,-+-----+,0.0215147,0.5928528376997079,0.12283659026709039,-1,0.24567318053418077,0.6919243287225386,0.33624898291293737,0.6724979658258747
KCNK4,-+------,0.019879775,0.1606941732279543,0.3231007485061403,1,0.3213883464559086,0.37347436940602113,0.5037632221318145,0.7469487388120423
PIGK,--+-+---,0.035177341,0.4639336065071294,0.10750179824237166,-1,0.21500359648474332,0.6093368592351506,0.3161106590724166,0.6322213181448332
NOLC1,-----+-+,0.012620037,0.97011967419695,8.799156226158847e-4,-1,0.0017598312452317695,0.9423311635475997,0.03081773799837266,0.06163547599674532
